juris,sector,ambito,departamento,cod_depar,localidad,cod_loca,cueanexo,nombre,domicilio,cod_postal,telefono,mail,mod_comun,mod_especial,mod_adultos,ec_mat,ec_jar,ec_pri,ec_sec,ec_sec_inet,ec_snu,ec_snu_inet,ec_snu_cursos,esp_tem,esp_ini,esp_pri,esp_sec,esp_int,ad_pri,ad_sec,ad_fp,ad_fp_inet,ad_alf,hos_ini,hos_pri,hos_sec,tall_art,ser_com_
Formosa,Estatal,Urbano,RAMON LISTA,34063,EL POTRILLO,34063030,340088115,JIN Nº 15 - EPEP Nº 544,  LA PAZ EL POTRILLO,P3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,EL DIVISADERO,34063022,340088116,JIN Nº 15 - EPEP Nº 470,   EL DIVISADERO - EL POTRILLO,P3600, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,LA BREA,34063047,340088119,JIN Nº 15 - EPEP Nº 383,   LA BREA - EL POTRILLO,P3636, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,PUERTO IRIGOYEN,34063116,340088120,JIN Nº 15 - EPEP Nº 540,   PUERTO IRIGOYEN - EL POTRILLO,P3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,LAS CAÑITAS,34063100,340088122,JIN Nº 15 - EPEP Nº 476,   LAS CAÑITAS - EL POTRILLO,P3636, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,VILLA DEVOTO,34063105,340088123,JIN Nº 15 - EPEP Nº 538,   VILLA DEVOTO - EL POTRILLO,P3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,EL SILENCIO,34063034,340088124,JIN Nº 15 - EPEP Nº 413,   EL SILENCIO - EL POTRILLO,3636, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,EL POTRILLO,34063030,340088125,JIN Nº 15 - EPEP Nº 537,   SAN MARTIN II - EL POTRILLO,P3636, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,LAS CAÑITAS,34063101,340088126,JIN Nº 15 - EPEP Nº 386 ANEXO 1,   LAS CAÑITAS VIEJAS - EL POTRILLO,P3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,RAMON LISTA,34063,EL POTRILLO,34063030,340088127,JIN Nº 15 - EPEP Nº 316,  20 VIVIENDAS EL POTRILLO,P3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,VILLA GENERAL MANUEL BELGRANO,34035606,340088200,ESCUELA ESPECIAL Nº 15,AV. JUAN D. PERON  17 DE OCTUBRE GRAL. BELGRANO,P3615,3716 417513,epee1515@yahoo.com.ar,,1,,,,,,,,,,1,,,,1,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,COLONIA CAMPO VILLAFAÑE,34056045,340088300,JIN Nº 16 PADRE SANTIAGO - EPEP Nº 242,AVENIDA SAN MARTIN   MAYOR V. E. VILLAFAÑE,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,KILOMETRO 142,34056164,340088301,JIN Nº 16 - EPEP Nº 93,   KM 142 - N R B - MAYOR VILLAFAÑE,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COLONIA EL OLVIDO,34056051,340088302,JIN Nº 16 - EPEP Nº 112,RP Nº 16   COLONIA EL OLVIDO,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,COLONIA CAMPO VILLAFAÑE,34056045,340088303,JIN Nº 16 - EPEP Nº 120,RP Nº 1   MAYOR VILLAFAÑE,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,COLONIA CAMPO VILLAFAÑE,34056045,340088305,JIN Nº 16 - EPEP Nº 326,RUTA VECINAL  17 DE OCTUBRE ,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,MERCEDES CUE,34056199,340088306,JIN Nº 16 - EPEP Nº 234,RP Nº 21   MERCEDES CUE - MAYOR VILLAFAÑE,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LA PICADITA,34056177,340088308,JIN Nº 16 - EPEP Nº 157,   COLONIA LA PICADITA,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LAS CAÑITAS,34056184,340088309,JIN Nº 16 - EPEP Nº 205,   COLONIA LAS CAÑITAS,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,EL SALADILLO,34056105,340088311,JIN Nº 16 - EPEP Nº 466,   EL SALADILLO,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LA PICADITA,34056177,340088313,JIN Nº 16 - EPEP Nº 127,   COLONIA CRUCE A LA PICADITA,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,MERCEDES CUE,34056199,340088314,JIN Nº 16 - EPEP Nº 511,   COMUNIDAD ABORIGEN - MERCEDES CUE - MAYOR VILLAFAÑE,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COSTA RIACHO ALAZAN,34056079,340088316,JIN Nº 16 - EPEP Nº 177,   COSTA RIACHO ALAZAN,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,EL GATO,34056094,340088317,JIN Nº 16 - EPEP Nº 184,   COLONIA EL GATO,P3609,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,FORMOSA,34014,FORMOSA,34014051,340088400,COLEGIO PRIVADO LA RIBERA,ESPAÑA 1102 INDEPENDENCIA ,P3600,0370 4422762,COLEGIODELARIBERA11@HOTMAIL.COM.AR,1,,,,,1,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340088500,ESC. ESPECIAL Nº 16,AV. 2 DE ABRIL S/N RUSIA PALO SANTO,P3336,370 4270436,cintia_amarilla@hotmail.com,,1,,,,,,,,,,1,,1,1,1,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088600,JIN Nº 20 - EPEP Nº 438,URQUIZA S/N OBRERO ,P3636,000 0000,jin20ingjuarezformosa@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088601,JIN Nº 20 - EPEP Nº 293,URQUIZA S/N AGUA POTABLE ,P3636,00 000,j  jin20ingjuarezformosa@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088602,JIN Nº 20 - EPEP Nº 498,GÜEMES S/N VIEJO Bº VIEJO - INGENIERO JUAREZ,P3636,00 000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,POZO EL YACARE,34028067,340088603,JIN Nº 20 - EPEP Nº 420,   PARAJE MISION POZO YACARE,P3636,00 000,jin20ingjuarezformosa@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,CAMPO BANDERA,34028007,340088605,JIN Nº 20 - EPEP Nº 352,   PARAJE CAMPO BANDERA,P3636,00 000,jin20ingjuarezformoisa@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,EL TREBOL,34028081,340088606,JIN Nº 20 - EPEP Nº 352 ANEXO 1,   PARAJE EL TREBOL,P3636,00 000,jin20ingjuarezformosa@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,TRES PALMITAS,34028082,340088607,JIN Nº 20 - EPEP Nº 352 ANEXO 2,   PARAJE TRES PALMITAS,P3636,00 000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,POZO DE LOS PATOS,34028080,340088610,JIN Nº 20 - EPEP Nº 536,   POZO DEL PATO,P3636,00 00,jin20ingjuarezformosa@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,COMUNIDAD ABORIGEN WICHI FWINAFWAS,34028084,340088611,JIN Nº 20 - EPEP Nº 498 ANEXO 1,   PARAJE FIWNAFWAS,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,EL MISTOLAR,34028024,340088612,JIN Nº 20 - EPEP Nº 499,   PARAJE EL MISTOLAR,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,GENERAL LUCIO V. MANSILLA,34021056,340088800,JIN Nº 24 - EPEP Nº 201,   GRAL. LUCIO V. MANSILLA,P3526,3704 293096,rodriguezgriselda014@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,CABO ADRIANO AYALA,34021008,340088801,JIN Nº 24 - EPEP Nº 43,RP Nº 9   KM 100 N R B,P3526,3704 293096,rodriguezgriselda014@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,VILLA ESCOLAR,34021110,340088802,JIN Nº 24 - EPEP Nº 52,CALLE SIN NOMBRE  20 VIVIENDAS ,3526,3704 293096,rodriguezgriselda014@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,BANCO PAYAGUA,34021002,340088803,JIN Nº 24 - EPEP Nº 203,   BANCO PAYAGUA,P3601,3704 293096,rodriguezgriselda014@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA SAN ISIDRO,34021027,340088804,JIN Nº 24 - EPEP Nº 305,RP Nº 9   ,3526,3704 377700,princesa.anaroc2402@gmail.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,EL MBIGUA,34021039,340088805,JIN Nº 24 - EPEP Nº 105,   POTRERO DE LOS CABALLOS,3526,3704 293096,rodriguezgriselda014@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088901,JIN Nº 21 - EPEP Nº 319,ALBERDI S/N 17 DE OCTUBRE Bº 17 DE OCTUBRE,P3636,370 3704059604,griseldamareco1969@gmail.cm,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088902,JIN Nº 21 - EPEP Nº 440,PROYECTADA  TOBA INGENIERO JUAREZ,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340088903,JIN Nº 21 - EPEP Nº 482,PROYECTADA  LA ESPERANZA ,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,SOMBRERO NEGRO,34007227,340089001,JIN Nº 22 - EPEP Nº 76 AJEVA LAVAQ,   SOMBRERO NEGRO - POZO DE MAZA,P3636,1 1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,VACA PERDIDA,34007236,340089002,JIN Nº 22 - EPEP Nº 189,RP Nº 39   VACA PERDIDA - POZO DE MAZA,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,POZO DE MAZA,34007198,340089003,JIN Nº 22 - EPEP Nº 521 LAS ABEJITAS,  NUEVO CARMEN POZO DE MAZA,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,PESCADO NEGRO,34007193,340089004,JIN Nº 22 - EPEP Nº 390 OSITOS CARIÑOSOS,   PESCADO NEGRO,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,EL CHURCAL,34007055,340089005,JIN Nº 22 - EPEP Nº 389 PATORUZITO,RP Nº 39   EL CHURCAL,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,EL QUIMIL,34007243,340089006,JIN Nº 22 - EPEP Nº 462 ANEXO 1 MI PEQUEÑO PONY,   EL QUIMIL,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LOS POCITOS,34007165,340089007,JIN Nº 22 - EPEP Nº 462 EL GATO CON BOTAS,RP Nº 39   LOS POCITOS,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,POZO RAMON,34007249,340089010,JIN Nº 22 - EPEP Nº 485 TWEETY,   POZO RAMON,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,POZO SARGENTO,34007253,340089012,JIN Nº 22 - EPEP Nº 523 LOS CARDENALES,RP Nº 39   POZO SARGENTO,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LOS CIENEGUITOS,34007246,340089013,JIN Nº 22 - EPEP Nº 461 LAS PALOMITAS,   PARAJE LOS CIENEGUITOS,P3636,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LA MOCHA,34007254,340089014,JIN Nº 22 - EPEP Nº 76 ANEXO 1,   PARAJE LA MOCHA,3636,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LA MADRUGADA,34007257,340089015,JIN Nº 22 - EPEP Nº 534,   PARAJE LA MADRUGADA,, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340089200,JIN Nº 26 - EPEP Nº 517,SALTA 807 IPV ,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COLONIA EL PROGRESO,34056053,340089201,JIN Nº 26 - EPEP Nº 15,   COLONIA EL PROGRESO,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340089202,JIN Nº 26 - EPEP Nº 35,CIUDAD DE SAN ANTONIO  SAN FRANCISCO PALO SANTO,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,POTRERO NORTE,34056234,340089203,JIN Nº 26 - EPEP Nº 104,   COLONIA POTRERO NORTE,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LOS MATACOS,34056187,340089204,JIN Nº 26 - EPEP Nº 247,   COLONIA LOS MATACOS,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,MONTE QUEMADO,34056210,340089205,JIN Nº 26 MARIA MONTESSORI- EPEP Nº 450,   COLONIA MONTE QUEMADO,P3606,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340089206,JIN Nº 26 - EPEP Nº 376,AV. 9 DE JULIO  POLIDEPORTIVO PALO SANTO,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340089207,JIN Nº 26 - JARDIN MUNICIPAL 1,SAAVEDRA S/N INDUSTRIAL PALO SANTO,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COLONIA EL COMIENZO,34056049,340089210,JIN Nº 26 - EPEP Nº 315,   COLONIA EL COMIENZO,P3608,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,LOMA ALBERDI,34056309,340089212,JIN Nº 26 - EPEP Nº 270,   COLONIA LOMA ALBERDI,P3606,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,COLONIA EL PALMAR,34056052,340089213,JIN Nº 26 - EPEP Nº 444,   COLONIA EL PALMAR,P3606,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,CENTRO FORESTAL PIRANE,34056305,340089214,JIN Nº 26 - EPEP Nº 140,   COLONIA CENTRO FORESTAL,P3606,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,ESTERO PATIÑO,34056137,340089215,JIN Nº 26 - EPEP Nº 60,   COLONIA ESTERO PATIÑO,P3608,3704 816763,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,EL GUAJO,34056095,340089216,JIN Nº 26 - EPEP Nº 192,   EL GUAJHO,P3606,3704 816763,jin26palosanto@yahoo.com.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340089300,JIN Nº 27 - EPEP DE FRONTERA Nº 17 ,FRAY ANTONIO BENITEZ  SANTA MARÍA ,P3610,3718 428822,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,GARCETE CUE,34049055,340089301,JIN Nº 27 - EPEP Nº 169,   KM 4 - GARCETE CUE,3611,00 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,RIACHO NEGRO,34049131,340089302,JIN Nº 27 NUESTRA SEÑORA DE LOS ANGELES - EPEP Nº 176,   RIACHO NEGRO,3610,00 000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340089303,JIN Nº 27 - EPEP Nº 241,MARANA  25 DE MAYO ,P3610,00 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340089304,JIN Nº 27 - EPEP Nº 372,SAN VICENTE DE PAUL  TOBA ,P3610,000 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,PUERTO PILCOMAYO,34049097,340089305,JIN Nº 27 - EPEP DE FRONTERA Nº 11,   KM 11 - PUERTO PILCOMAYO,3611,000 00000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,BUEY MUERTO,34049009,340089306,JIN Nº 27 - EPEP Nº 171,   ISLA BUEY MUERTO,P3611,000 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,ISLA APANDO,34049059,340089307,JIN Nº 27 - EPEP Nº 211,   ISLA APANDO,P3611,1 1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340089308,JIN Nº 27 - EPEP Nº 492 ,   ,,00 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,TRES LAGUNAS,34042087,340089400,JIN Nº 28 EL RINCON DE LA ALEGRIA - EPEP Nº 74,ARTURO FRONDIZI S/N CENTRO TRES LAGUNAS,P3611,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,VILLA HERMOSA,34042089,340089401,JIN Nº 28 - EPEP Nº 38 MUNDO DE ESPERANZAS,RP Nº 6   COLONIA VILLA HERMOSA,P3611, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,VILLA HERMOSA,34042089,340089402,JIN Nº 28 - EPEP Nº 40 FRUTILLITAS,RP Nº 6   COLONIA VILLA HERMOSA,P3611, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,LAGUNA GALLO,34042047,340089403,JIN Nº 28 - EPEP Nº 108 RAYITO DE SOL,   LOCALIDAD DE LAGUNA GALLO,P3611, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,TRES LAGUNAS,34042087,340089404,JIN Nº 28 - EPEP Nº 214 RAYITO DE SOL,RP Nº 3 - KM 1   PUNTA PORA,P3611,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,LOMA ZAPATU,34042051,340089405,JIN Nº 28 - EPEP Nº 269 PIMPOLLITO,   LOMA ZAPATU,P3611,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,SALVACION,34042067,340089406,JIN Nº 28 - EPEP Nº 262 MI MUNDO FELIZ,   COLONIA SALVACION,P3611,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,COLONIA NUEVA,34042017,340089407,JIN Nº 28 - EPEP Nº 359,   COLONIA NUEVA,P3611,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,340089500,JIN Nº 29 CAJITA DE SORPRESAS - EPEP Nº 246,AVENIDA SAN MARTIN  CENTRO EL ESPINILLO,P3615,00 0000,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,VILLA REAL,34042091,340089501,JIN Nº 29 - EPEP Nº 107 CAPERUCITA ROJA, ( EX RP Nº 3)   VILLA REAL,P3615,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,APAYEREY,34042003,340089502,JIN Nº 29 - EPEP Nº 118 RAYITO DE SOL,   APAYEREY,P3615,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,340089503,JIN Nº 29 - EPEP Nº 133 EL PRINCIPITO,RNNº 86   ,P3615,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,LORO CUE,34042052,340089504,JIN Nº 29 - EPEP Nº 280 MI MUNDO FELIZ,   LORO CUE,P3615,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,340089506,JIN Nº 29 - EPEP DE FRONTERA Nº 7 LAS ARDILLITAS,AVENIDA 9 DE JULIO  FRONTERA EL ESPINILLO,P3615,1 1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,EL ESPINILLO,34042023,340089508,JIN Nº 29 - EPEP Nº 340 LA CASITA DEL SOL,ISLAS MALVINAS  UNIDO EL ESPINILLO,P3615,0 0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,SAN BLAS,34042070,340089512,JIN Nº 29 - EPEP Nº 266 PASTORCITOS DE BELEN,   SAN BLAS - EL ESPINILLO,P3615,1 1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,VISTA ALEGRE,34042094,340089513,JIN Nº 29 - EPEP Nº 457 RINCON DE COLORES,   EL ESPINILLO,P3615,1 1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PIRANE,34056231,340089600,EPEP Nº526 - EX DPTO. APLICACION DE PIRANE (I-04),SARMIENTO  VILLA DEL CARMEN ,P3606,3704 460664,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,IBARRETA,34035265,340089700,EPEP Nº527 - EX DPTO. APLICACION IBARRETA (I-02),BS.AS. S/N CIUDAD DE POSADAS Y LOS LAURELES ,P3624,0000 03716-422456,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA JUANITA,34035075,340089701,EPEP Nº 527 ANEXO 1 (EX EPEP Nº 11),   COLONIA JUANITA,3624,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,VILLA KILOMETRO 213,34056287,340089800,EPEP Nº 529 - EX DPTO. APLICACION VILLA 213,SANTA FE Y AV. 9 DE JULIO  59 VIVIENDAS 59 VIVIENDAS,P3602, ,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,MATACOS,34028,INGENIERO GUILLERMO N. JUAREZ,34028033,340089900,ESCUELA ESPECIAL Nº 17 - NTRA. SEÑORA DE LA MERCED,RIVADAVIA  CENTRO INGENIERO JUAREZ -,P3636,370 4699864,ESCESPECIAL17@GMAIL.COM,,1,,,,,,,,,,1,,1,1,1,,,,,,,,,,
Formosa,Estatal,Urbano,RAMON LISTA,34063,EL POTRILLO,34063030,340089901,ESCUELA ESPECIAL Nº 17 ANEXO 1,  EL FAVORITO EL POTRILLO,P3636,370 4699864,escespecial17@gmail.com,,1,,,,,,,,,,1,,,,1,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,EL CHORRO,34063093,340089902,ESCUELA ESPECIAL Nº 17 ANEXO 2,   ESC N° 453 Y ESC N° 259,,370 4699864,escespecial17@gmail.com,,1,,,,,,,,,,,,,,1,,,,,,,,,,
